Date,Product,Quantity,Revenue
2025-11-02,Widget C,20,400
2025-04-15,Widget A,29,1131
2025-11-18,Widget C,17,544
2025-07-31,Widget B,34,1054
2025-11-17,Widget D,39,1521
2025-11-24,Widget A,24,696
2025-06-29,Widget B,28,840
2025-02-25,Widget C,11,451
2025-02-02,Widget E,35,735
2025-07-01,Widget C,37,962
2025-11-30,Widget E,26,1222
2025-01-27,Widget A,6,168
2025-05-08,Widget A,46,1104
2025-07-20,Widget C,31,620
2025-06-10,Widget C,13,455
2025-12-02,Widget E,37,888
2025-02-26,Widget B,49,1568
2025-07-23,Widget D,47,1081
2025-06-07,Widget C,6,114
2025-04-07,Widget C,9,135
2025-03-28,Widget D,38,1596
2025-07-10,Widget A,42,1638
2025-01-06,Widget A,34,340
2025-09-11,Widget A,13,208
2025-06-02,Widget A,33,957
2025-05-19,Widget C,34,1156
2025-04-25,Widget A,39,1599
2025-05-24,Widget D,5,195
2025-06-04,Widget E,4,168
2025-09-13,Widget E,42,1512
2025-12-20,Widget E,7,238
2025-03-07,Widget D,39,780
2025-02-18,Widget B,5,80
2025-04-23,Widget B,26,676
2025-02-22,Widget D,20,280
2025-05-27,Widget B,27,297
2025-07-04,Widget D,41,1722
2025-06-05,Widget C,31,310
2025-05-02,Widget A,1,27
2025-12-20,Widget D,47,1692
2025-11-19,Widget C,14,700
2025-12-10,Widget A,7,133
2025-10-27,Widget B,49,1470
2025-09-19,Widget D,23,483
2025-06-09,Widget C,30,930
2025-11-27,Widget D,34,1666
2025-03-18,Widget A,31,651
2025-04-19,Widget D,38,1368
2025-09-04,Widget C,41,1845
2025-02-04,Widget A,14,168
2025-06-05,Widget A,46,828
2025-10-03,Widget C,3,150
2025-07-05,Widget A,32,448
2025-12-27,Widget A,36,1368
2025-09-19,Widget A,3,96
2025-05-07,Widget B,21,252
2025-06-25,Widget B,1,39
2025-08-16,Widget B,17,238
2025-06-24,Widget C,49,931
2025-04-05,Widget E,22,484
2025-09-30,Widget A,24,1056
2025-10-06,Widget A,33,1551
2025-08-08,Widget E,14,574
2025-06-16,Widget D,20,860
2025-12-08,Widget D,33,1221
2025-08-30,Widget B,31,775
2025-08-09,Widget A,9,441
2025-08-24,Widget C,31,744
2025-08-25,Widget B,7,210
2025-07-15,Widget B,25,1150
2025-06-23,Widget A,29,1218
2025-08-10,Widget A,28,1232
2025-03-26,Widget A,33,693
2025-06-18,Widget A,47,1316
2025-11-07,Widget C,16,688
2025-10-19,Widget E,23,1035
2025-03-01,Widget C,28,784
2025-01-25,Widget D,23,713
2025-11-26,Widget E,38,1558
2025-12-26,Widget D,5,145
2025-06-18,Widget D,49,2303
2025-04-26,Widget A,8,232
2025-08-22,Widget E,19,893
2025-10-31,Widget E,21,1050
2025-07-14,Widget D,29,609
2025-06-27,Widget C,49,1519
2025-12-30,Widget E,6,78
2025-01-29,Widget C,27,972
2025-03-24,Widget E,45,900
2025-07-03,Widget E,12,540
2025-12-02,Widget E,19,779
2025-01-26,Widget D,23,1058
2025-02-21,Widget E,33,1188
2025-06-11,Widget C,27,1188
2025-12-15,Widget C,40,880
2025-10-26,Widget E,47,2115
2025-09-22,Widget D,33,396
2025-09-03,Widget C,28,364
2025-02-11,Widget B,46,1978
2025-06-27,Widget A,28,672
2025-02-23,Widget D,40,880
2025-05-12,Widget D,41,2050
2025-03-13,Widget C,41,1927
2025-03-21,Widget A,30,1230
2025-01-15,Widget B,26,988
2025-03-09,Widget E,9,414
2025-11-26,Widget E,33,1650
2025-09-08,Widget B,30,900
2025-09-26,Widget B,27,621
2025-03-30,Widget D,35,1015
2025-06-07,Widget A,23,414
2025-10-07,Widget B,8,112
2025-08-19,Widget A,13,312
2025-08-05,Widget C,19,247
2025-08-30,Widget E,27,1080
2025-09-29,Widget D,41,1927
2025-04-12,Widget B,35,525
2025-07-12,Widget A,21,567
2025-01-30,Widget B,42,1722
2025-10-10,Widget C,2,96
2025-01-09,Widget C,9,288
2025-12-04,Widget C,30,300
2025-01-16,Widget C,29,1363
2025-05-23,Widget E,33,693
2025-07-01,Widget D,33,792
2025-10-06,Widget B,21,1029
2025-03-25,Widget D,40,1240
2025-01-08,Widget C,47,1880
2025-11-05,Widget C,12,312
2025-07-30,Widget C,37,1073
2025-05-28,Widget A,9,342
2025-09-11,Widget C,22,924
2025-10-10,Widget E,29,1450
2025-03-06,Widget D,3,48
2025-08-11,Widget D,14,364
2025-08-30,Widget D,19,779
2025-07-04,Widget E,8,288
2025-01-06,Widget D,39,663
2025-01-25,Widget C,19,608
2025-05-03,Widget A,25,600
2025-08-10,Widget C,7,70
2025-03-25,Widget E,48,1296
2025-06-07,Widget E,13,546
2025-10-02,Widget B,48,2208
2025-08-28,Widget A,13,364
2025-09-24,Widget D,34,544
2025-01-13,Widget C,23,299
2025-10-19,Widget C,20,960
2025-02-07,Widget A,3,114
2025-08-05,Widget A,40,1480
2025-05-18,Widget C,43,430
2025-08-09,Widget E,1,25
2025-11-24,Widget B,10,220
2025-10-11,Widget B,38,1786
2025-06-18,Widget E,4,88
2025-08-12,Widget C,5,135
2025-08-25,Widget C,38,1824
2025-09-16,Widget D,1,47
2025-03-04,Widget C,47,752
2025-09-24,Widget E,22,506
2025-04-12,Widget E,27,351
2025-09-16,Widget D,30,450
2025-01-13,Widget B,33,924
2025-09-18,Widget D,23,460
2025-04-23,Widget D,40,440
2025-10-06,Widget D,20,320
2025-07-24,Widget C,31,1519
2025-07-16,Widget D,16,224
2025-05-29,Widget A,25,775
2025-06-20,Widget C,26,754
2025-09-23,Widget D,26,1274
2025-09-24,Widget B,38,1330
2025-05-11,Widget D,9,261
2025-03-11,Widget A,7,280
2025-11-24,Widget C,11,110
2025-02-24,Widget C,44,1804
2025-05-18,Widget B,4,48
2025-11-01,Widget B,33,1188
2025-02-01,Widget C,15,360
2025-04-21,Widget A,5,100
2025-05-05,Widget E,38,1368
2025-01-12,Widget E,21,1029
2025-03-20,Widget E,38,950
2025-07-27,Widget C,44,2156
2025-10-29,Widget D,7,140
2025-11-18,Widget A,37,518
2025-06-26,Widget B,11,187
2025-02-11,Widget D,42,1428
2025-08-15,Widget C,50,2000
2025-10-08,Widget B,5,145
2025-08-12,Widget E,25,1025
2025-11-26,Widget D,13,390
2025-03-14,Widget E,40,1960
2025-12-06,Widget E,3,33
2025-07-13,Widget C,12,492
2025-06-29,Widget B,17,340
2025-09-08,Widget C,33,1221
2025-01-06,Widget A,4,188
2025-11-01,Widget E,5,235
2025-09-22,Widget E,30,660
2025-08-25,Widget C,8,296
2025-10-08,Widget C,49,1274
2025-05-09,Widget D,35,1750
2025-06-10,Widget B,46,1242
2025-04-25,Widget A,48,480
2025-07-17,Widget C,39,780
2025-09-04,Widget C,31,1302
2025-12-07,Widget D,48,1728
2025-11-21,Widget E,43,817
2025-08-26,Widget E,25,975
2025-08-11,Widget B,24,624
2025-05-04,Widget D,47,1833
2025-08-02,Widget C,7,322
2025-11-11,Widget D,8,136
2025-01-29,Widget C,39,1911
2025-08-28,Widget A,31,837
2025-01-17,Widget A,41,1435
2025-05-10,Widget D,17,697
2025-09-23,Widget E,10,210
2025-05-11,Widget A,40,560
2025-09-18,Widget C,28,476
2025-11-29,Widget B,22,396
2025-04-11,Widget C,29,580
2025-02-20,Widget C,10,320
2025-06-20,Widget A,46,1978
2025-01-15,Widget C,2,88
2025-05-28,Widget C,41,1558
2025-06-09,Widget C,15,600
2025-07-02,Widget B,2,26
2025-10-29,Widget E,36,792
2025-07-22,Widget E,8,96
2025-12-31,Widget C,17,425
2025-05-27,Widget D,33,1320
2025-07-03,Widget C,40,1880
2025-10-19,Widget D,2,58
2025-03-20,Widget A,46,1288
2025-01-13,Widget A,46,920
2025-08-22,Widget C,8,184
2025-01-19,Widget D,9,126
2025-04-19,Widget D,44,660
2025-10-14,Widget E,25,1150
2025-02-19,Widget E,49,1813
2025-03-22,Widget B,50,2300
2025-09-02,Widget C,6,132
2025-04-20,Widget B,20,620
2025-05-12,Widget E,13,403
2025-01-06,Widget E,30,990
2025-11-05,Widget E,48,1296
2025-08-27,Widget E,30,1290
2025-07-10,Widget D,1,39
2025-09-05,Widget D,31,1302
2025-07-30,Widget A,26,884
2025-02-04,Widget E,41,1599
2025-02-08,Widget C,3,48
2025-12-21,Widget E,27,297
2025-09-03,Widget B,49,2401
2025-03-24,Widget C,41,1476
2025-03-26,Widget B,26,624
2025-05-20,Widget B,48,2352
2025-07-16,Widget A,43,1032
2025-08-03,Widget C,50,950
2025-06-05,Widget A,38,380
2025-05-28,Widget A,15,390
2025-02-12,Widget A,25,350
2025-10-31,Widget D,11,418
2025-09-18,Widget B,33,1155
2025-05-12,Widget A,9,351
2025-12-13,Widget D,22,572
2025-07-06,Widget B,43,2021
2025-01-24,Widget B,7,189
2025-09-20,Widget C,9,171
2025-12-03,Widget C,45,1665
2025-06-18,Widget E,24,1152
2025-01-03,Widget B,30,1320
2025-11-07,Widget B,29,1392
2025-04-30,Widget D,12,192
2025-03-18,Widget C,42,672
2025-08-08,Widget D,30,570
2025-08-27,Widget E,9,117
2025-03-03,Widget C,17,357
2025-08-24,Widget D,2,56
2025-10-31,Widget C,18,576
2025-03-23,Widget B,17,527
2025-04-04,Widget D,41,1845
2025-02-06,Widget B,25,1000
2025-02-16,Widget B,41,1681
2025-04-17,Widget E,4,192
2025-02-24,Widget A,22,550
2025-03-04,Widget E,22,352
2025-07-22,Widget B,41,697
2025-08-29,Widget C,12,168
2025-09-15,Widget D,9,162
2025-09-14,Widget D,17,595
2025-03-04,Widget D,18,216
2025-07-06,Widget A,45,720
2025-11-14,Widget E,9,99
2025-02-16,Widget A,50,2150
2025-11-01,Widget A,2,72
2025-08-21,Widget B,2,86
2025-02-24,Widget E,7,224
2025-06-04,Widget E,43,516
2025-09-16,Widget E,32,960
2025-06-23,Widget A,9,396
2025-08-04,Widget E,31,496
2025-11-27,Widget D,10,500
2025-10-11,Widget D,12,492
2025-05-07,Widget C,43,1333
2025-10-22,Widget C,7,210
2025-10-13,Widget B,7,231
2025-11-24,Widget E,36,396
2025-08-13,Widget C,46,552
2025-10-12,Widget D,8,328
2025-10-30,Widget D,35,735
2025-10-14,Widget B,1,42
2025-03-31,Widget D,21,945
2025-03-23,Widget E,26,624
2025-08-25,Widget B,45,1710
2025-06-05,Widget D,33,1023
2025-03-06,Widget D,35,1155
2025-08-08,Widget B,25,300
2025-05-25,Widget B,16,208
2025-05-30,Widget B,38,1444
2025-12-03,Widget A,6,180
2025-11-04,Widget C,47,564
2025-05-31,Widget C,18,216
2025-12-03,Widget D,6,216
2025-11-12,Widget D,44,1936
2025-07-07,Widget E,38,646
2025-03-16,Widget B,7,266
2025-03-25,Widget A,11,363
2025-11-16,Widget C,43,2021
2025-04-24,Widget E,36,1692
2025-01-23,Widget A,45,1665
2025-05-23,Widget B,38,1292
2025-08-25,Widget E,13,312
2025-03-18,Widget E,13,546
2025-07-02,Widget B,23,437
2025-03-24,Widget C,34,1122
2025-07-15,Widget B,27,783
2025-08-18,Widget E,2,78
2025-12-24,Widget B,10,120
2025-12-25,Widget C,40,1680
2025-06-17,Widget A,43,602
2025-08-27,Widget C,40,600
2025-05-07,Widget B,30,1440
2025-10-16,Widget B,5,185
2025-03-09,Widget E,21,315
2025-10-08,Widget A,19,513
2025-10-30,Widget A,45,2025
2025-11-05,Widget E,49,2009
2025-06-25,Widget A,29,928
2025-07-04,Widget B,29,1102
2025-05-15,Widget C,46,1242
2025-08-08,Widget D,20,820
2025-08-30,Widget E,35,1120
2025-12-22,Widget E,26,1170
2025-09-03,Widget A,31,1178
2025-05-10,Widget B,41,1066
2025-06-29,Widget C,48,1008
2025-05-24,Widget C,39,741
2025-07-31,Widget C,49,1421
2025-09-23,Widget D,49,1176
2025-04-27,Widget C,3,66
2025-10-15,Widget A,50,600
2025-02-05,Widget D,13,234
2025-06-27,Widget B,24,1032
2025-10-15,Widget E,47,1833
2025-01-23,Widget D,44,2156
2025-08-21,Widget B,23,598
2025-06-14,Widget E,29,812
2025-03-26,Widget D,49,1617
2025-12-18,Widget D,25,625
2025-12-25,Widget D,31,1178
2025-12-15,Widget C,6,294
2025-02-13,Widget A,50,1800
2025-11-12,Widget C,21,945
2025-03-06,Widget D,47,1363
2025-01-27,Widget A,42,630
2025-03-02,Widget B,21,210
2025-10-12,Widget A,16,784
2025-04-13,Widget B,25,425
2025-06-21,Widget A,50,1150
2025-08-19,Widget D,16,400
2025-10-13,Widget C,1,24
2025-11-16,Widget C,6,138
2025-05-10,Widget C,43,946
2025-12-11,Widget B,41,1476
2025-08-15,Widget D,20,440
2025-10-31,Widget C,17,578
2025-03-30,Widget B,35,385
2025-06-06,Widget A,39,1170
2025-06-13,Widget C,48,1200
2025-09-06,Widget B,37,851
2025-07-26,Widget B,4,52
2025-09-12,Widget B,24,1104
2025-11-27,Widget E,13,611
2025-02-01,Widget E,50,1250
2025-11-30,Widget D,50,800
2025-09-19,Widget B,8,400
2025-09-30,Widget B,28,812
2025-12-06,Widget D,33,462
2025-09-19,Widget E,28,1148
2025-05-04,Widget B,29,290
2025-11-21,Widget A,48,1296
2025-09-10,Widget B,40,1760
2025-05-06,Widget B,50,1800
2025-01-02,Widget D,24,1176
2025-05-07,Widget E,28,756
2025-05-11,Widget A,50,1150
2025-10-04,Widget B,34,1292
2025-12-17,Widget D,48,672
2025-07-28,Widget C,4,108
2025-08-31,Widget A,11,253
2025-05-11,Widget B,28,1064
2025-09-12,Widget E,39,1677
2025-11-07,Widget B,34,1598
2025-06-08,Widget B,14,196
2025-08-15,Widget E,31,310
2025-07-23,Widget C,43,645
2025-04-30,Widget A,39,1833
2025-03-21,Widget E,22,968
2025-11-10,Widget A,2,22
2025-12-18,Widget C,6,204
2025-08-09,Widget E,5,225
2025-07-01,Widget E,37,1295
2025-02-20,Widget A,1,20
2025-03-11,Widget A,5,220
2025-06-16,Widget D,42,1680
2025-02-21,Widget A,13,156
2025-09-26,Widget B,40,1880
2025-01-06,Widget D,21,903
2025-05-04,Widget E,40,1720
2025-10-03,Widget E,50,2050
2025-03-05,Widget E,28,924
2025-09-13,Widget A,37,1406
2025-01-11,Widget B,16,512
2025-08-22,Widget A,27,999
2025-05-18,Widget E,48,1920
2025-07-13,Widget B,3,45
2025-02-22,Widget A,43,1247
2025-04-07,Widget E,23,506
2025-02-10,Widget C,17,408
2025-12-05,Widget A,8,320
2025-07-12,Widget C,24,648
2025-08-10,Widget D,40,920
2025-03-17,Widget A,25,775
2025-02-28,Widget D,7,238
2025-03-19,Widget B,47,2256
2025-11-08,Widget A,25,775
2025-12-16,Widget E,21,798
2025-01-10,Widget B,10,430
2025-05-05,Widget E,43,430
2025-02-18,Widget E,14,378
2025-08-13,Widget C,7,175
2025-12-24,Widget D,31,868
2025-05-19,Widget E,11,154
2025-09-05,Widget D,9,360
2025-11-22,Widget B,7,301
2025-02-15,Widget E,49,1617
2025-04-25,Widget A,44,1496
2025-02-03,Widget C,1,40
2025-03-12,Widget E,34,1666
2025-06-29,Widget A,45,2025
2025-01-22,Widget B,39,1248
2025-05-12,Widget D,10,490
2025-08-03,Widget B,47,2115
2025-03-18,Widget A,36,1656
2025-03-23,Widget A,30,330
2025-08-26,Widget B,11,440
2025-12-01,Widget C,1,34
2025-01-13,Widget C,26,676
2025-05-23,Widget A,25,1175
2025-08-09,Widget D,16,544
2025-07-15,Widget B,1,38
2025-12-02,Widget A,11,506
2025-10-31,Widget A,19,684
2025-05-29,Widget A,39,1716
2025-06-16,Widget B,20,980
2025-09-13,Widget D,47,705
2025-05-23,Widget C,30,1290
2025-12-09,Widget B,40,1520
2025-07-22,Widget E,34,748
2025-07-31,Widget C,26,1014
2025-11-18,Widget A,20,420
2025-08-18,Widget B,45,720
2025-03-20,Widget B,22,572
2025-08-10,Widget B,44,1056
2025-11-14,Widget B,49,1715
2025-10-01,Widget A,30,300
2025-04-09,Widget B,20,440
2025-02-10,Widget A,36,1368
2025-01-26,Widget B,28,1092
2025-09-06,Widget D,41,1476
2025-01-07,Widget E,42,924
2025-06-03,Widget C,16,688
2025-10-28,Widget B,45,855
2025-06-30,Widget A,27,540
2025-05-18,Widget C,26,1196
2025-11-10,Widget B,45,1485
2025-03-18,Widget C,17,714
2025-01-10,Widget B,35,1330
2025-05-17,Widget A,23,920
2025-09-02,Widget D,35,700
2025-09-01,Widget D,11,440
2025-06-27,Widget E,7,77
2025-07-18,Widget A,2,78
2025-01-28,Widget B,50,900
2025-02-16,Widget C,35,1400
2025-07-27,Widget C,1,11
2025-06-26,Widget A,8,368
2025-03-18,Widget A,17,816
2025-01-05,Widget A,39,1092
2025-11-11,Widget D,11,440
2025-04-11,Widget C,22,506
2025-07-13,Widget D,41,902
2025-06-19,Widget E,35,875
2025-06-01,Widget A,31,1147
2025-06-17,Widget E,13,650
2025-05-16,Widget E,35,1715
2025-01-11,Widget E,28,1232
2025-08-16,Widget D,45,2250
2025-05-25,Widget A,43,1548
2025-04-15,Widget A,18,774
2025-11-06,Widget E,29,870
2025-12-08,Widget E,11,528
2025-09-05,Widget C,10,480
2025-10-24,Widget B,14,308
2025-10-19,Widget C,48,2112
2025-09-23,Widget D,49,833
2025-09-23,Widget D,40,640
2025-03-08,Widget C,45,585
2025-07-18,Widget C,8,352
2025-04-01,Widget D,7,175
2025-06-11,Widget C,28,728
2025-11-04,Widget A,42,1008
2025-08-21,Widget E,19,361
2025-01-28,Widget A,27,1242
2025-11-05,Widget C,32,1376
2025-12-22,Widget C,31,341
2025-04-04,Widget B,29,899
2025-12-17,Widget C,42,1470
2025-06-20,Widget D,6,174
2025-10-19,Widget C,26,1092
2025-04-20,Widget E,45,1530
2025-11-29,Widget C,4,92
2025-09-11,Widget B,10,220
2025-10-18,Widget B,8,368
2025-03-08,Widget A,31,1271
2025-08-25,Widget A,42,1806
2025-07-31,Widget E,39,1365
2025-11-20,Widget C,8,384
2025-02-28,Widget A,49,1078
2025-01-28,Widget E,11,363
2025-12-30,Widget C,42,420
2025-03-19,Widget B,50,1950
2025-04-18,Widget E,29,319
2025-01-30,Widget C,28,840
2025-08-01,Widget E,39,702
2025-08-08,Widget A,17,374
2025-01-27,Widget B,42,1596
2025-12-16,Widget C,47,2021
2025-06-10,Widget B,37,1813
2025-02-02,Widget E,25,375
2025-07-12,Widget C,42,798
2025-04-06,Widget D,44,2024
2025-05-24,Widget A,31,465
2025-06-08,Widget B,10,420
2025-05-13,Widget B,13,533
2025-09-20,Widget B,12,276
2025-07-10,Widget E,15,510
2025-11-20,Widget D,34,442
2025-01-25,Widget E,22,704
2025-09-26,Widget A,4,64
2025-04-03,Widget C,28,1344
2025-07-13,Widget D,33,792
2025-03-19,Widget A,11,473
2025-03-23,Widget D,26,1300
2025-05-17,Widget A,1,32
2025-02-27,Widget E,26,1222
2025-03-27,Widget E,33,1485
2025-03-30,Widget B,24,360
2025-03-28,Widget B,23,874
2025-08-16,Widget B,46,2162
2025-07-18,Widget B,17,238
2025-04-10,Widget D,2,92
2025-07-22,Widget C,24,1176
2025-09-09,Widget E,3,81
2025-08-29,Widget A,37,888
2025-06-11,Widget D,31,1178
2025-10-01,Widget A,44,1716
2025-11-06,Widget B,4,140
2025-11-29,Widget C,38,1672
2025-01-30,Widget D,7,308
2025-03-07,Widget D,29,1218
2025-12-04,Widget A,23,460
2025-11-14,Widget C,14,532
2025-12-27,Widget E,24,840
2025-09-29,Widget B,12,204
2025-03-31,Widget E,6,120
2025-02-03,Widget E,13,520
2025-03-24,Widget E,24,696
2025-09-01,Widget C,7,231
2025-04-11,Widget E,5,225
2025-11-04,Widget B,3,81
2025-07-05,Widget A,29,435
2025-01-11,Widget E,13,299
2025-06-15,Widget B,23,943
2025-02-27,Widget B,49,1029
2025-08-13,Widget C,10,120
2025-10-09,Widget C,37,1739
2025-08-07,Widget E,49,1274
2025-10-02,Widget B,49,1519
2025-09-24,Widget E,17,340
2025-05-04,Widget D,25,475
2025-12-07,Widget E,50,950
2025-06-05,Widget B,1,35
2025-01-06,Widget B,45,1800
2025-07-02,Widget A,5,55
2025-10-12,Widget C,16,512
2025-01-21,Widget C,49,2156
2025-03-02,Widget D,26,1040
2025-04-20,Widget D,7,301
2025-02-23,Widget C,19,798
2025-01-19,Widget C,33,594
2025-07-01,Widget C,30,690
2025-06-17,Widget C,9,270
2025-06-22,Widget E,1,22
2025-11-24,Widget D,8,152
2025-01-02,Widget A,10,300
2025-07-19,Widget B,4,164
2025-04-12,Widget B,13,286
2025-05-07,Widget B,28,896
2025-08-18,Widget E,28,672
2025-09-18,Widget D,11,528
2025-05-30,Widget E,24,984
2025-01-31,Widget B,36,1512
2025-01-22,Widget B,5,125
2025-02-19,Widget C,35,1575
2025-01-23,Widget D,13,182
2025-02-07,Widget B,9,450
2025-08-11,Widget D,36,1548
2025-10-29,Widget C,34,510
2025-08-26,Widget D,4,48
2025-03-31,Widget C,32,864
2025-08-06,Widget A,16,800
2025-10-21,Widget E,13,351
2025-12-17,Widget A,11,286
2025-01-08,Widget C,4,40
2025-08-30,Widget B,30,960
2025-09-12,Widget D,31,403
2025-07-27,Widget A,36,1332
2025-11-05,Widget B,3,66
2025-04-19,Widget C,32,1504
2025-05-25,Widget D,27,1350
2025-06-22,Widget E,15,345
2025-03-19,Widget D,8,296
2025-01-11,Widget C,37,703
2025-01-14,Widget A,42,672
2025-02-02,Widget D,5,100
2025-01-06,Widget D,48,912
2025-06-19,Widget E,9,171
2025-08-18,Widget B,18,306
2025-04-10,Widget D,9,99
2025-09-04,Widget D,7,329
2025-10-31,Widget E,2,66
2025-08-31,Widget E,3,126
2025-07-04,Widget B,22,594
2025-04-19,Widget E,15,360
2025-01-09,Widget B,46,1150
2025-12-30,Widget A,30,1470
2025-04-30,Widget D,33,396
2025-12-24,Widget A,2,22
2025-06-21,Widget E,1,23
2025-12-25,Widget A,20,680
2025-02-14,Widget D,11,451
2025-08-10,Widget C,22,330
2025-11-21,Widget A,32,864
2025-12-19,Widget D,29,551
2025-10-28,Widget B,26,910
2025-01-05,Widget C,44,1100
2025-07-15,Widget E,40,1120
2025-11-30,Widget A,30,1110
2025-09-07,Widget B,20,320
2025-07-06,Widget A,21,651
2025-10-19,Widget D,32,1024
2025-09-20,Widget A,36,1404
2025-02-20,Widget A,29,406
2025-11-28,Widget A,37,740
2025-06-06,Widget E,42,882
2025-07-04,Widget A,33,858
2025-06-17,Widget C,18,792
2025-03-27,Widget A,34,850
2025-05-06,Widget C,29,725
2025-09-21,Widget C,16,688
2025-05-19,Widget D,8,200
2025-04-08,Widget A,40,1320
2025-09-18,Widget D,25,1200
2025-10-16,Widget D,36,1368
2025-01-26,Widget A,50,2200
2025-01-05,Widget B,15,165
2025-10-13,Widget C,31,341
2025-02-28,Widget A,11,319
2025-07-05,Widget D,10,460
2025-01-18,Widget A,42,1932
2025-03-21,Widget A,43,1548
2025-12-20,Widget C,25,1250
2025-06-20,Widget B,28,980
2025-05-16,Widget E,25,525
2025-04-08,Widget C,16,448
2025-04-12,Widget A,48,576
2025-12-09,Widget C,21,714
2025-10-18,Widget A,4,96
2025-01-19,Widget E,16,384
2025-01-09,Widget D,32,352
2025-09-27,Widget C,32,1216
2025-08-05,Widget B,34,476
2025-07-03,Widget D,10,490
2025-10-22,Widget A,33,693
2025-06-06,Widget D,38,1786
2025-07-23,Widget D,44,1364
2025-08-07,Widget C,31,1488
2025-03-27,Widget D,19,722
2025-05-27,Widget E,28,756
2025-02-11,Widget A,45,1530
2025-03-25,Widget C,7,350
2025-11-24,Widget D,3,96
2025-02-13,Widget C,25,350
2025-07-28,Widget D,34,1326
2025-11-08,Widget D,3,144
2025-04-27,Widget E,41,1312
2025-08-20,Widget D,12,204
2025-05-16,Widget E,22,286
2025-02-13,Widget C,44,1276
2025-04-06,Widget C,8,200
2025-09-05,Widget E,20,1000
2025-08-25,Widget A,28,952
2025-08-25,Widget B,41,1558
2025-12-17,Widget D,12,504
2025-06-05,Widget B,14,252
2025-01-23,Widget C,44,1100
2025-10-04,Widget B,16,480
2025-02-25,Widget C,21,273
2025-05-09,Widget C,30,330
2025-12-28,Widget D,9,198
2025-01-23,Widget D,39,741
2025-03-10,Widget D,46,506
2025-02-08,Widget B,13,234
2025-07-27,Widget B,1,15
2025-04-19,Widget A,17,255
2025-08-25,Widget C,12,288
2025-10-21,Widget D,38,912
2025-04-03,Widget B,28,588
2025-04-21,Widget E,47,517
2025-05-21,Widget D,30,360
2025-02-12,Widget A,47,1927
2025-01-25,Widget D,28,420
2025-05-06,Widget C,7,126
2025-11-09,Widget A,11,121
2025-12-18,Widget D,36,1152
2025-06-08,Widget C,10,370
2025-05-14,Widget E,25,925
2025-10-31,Widget D,1,44
2025-10-31,Widget B,26,1066
2025-05-14,Widget C,28,980
2025-02-26,Widget D,25,950
2025-05-31,Widget A,18,324
2025-10-28,Widget E,35,1260
2025-12-03,Widget E,10,190
2025-06-03,Widget B,22,924
2025-04-26,Widget E,29,1044
2025-01-17,Widget E,36,1548
2025-11-15,Widget B,9,117
2025-10-07,Widget B,1,20
2025-01-09,Widget C,15,735
2025-02-06,Widget B,7,70
2025-10-06,Widget B,23,874
2025-03-11,Widget C,39,1092
2025-11-28,Widget C,37,1850
2025-10-30,Widget D,49,1127
2025-08-03,Widget A,46,1978
2025-07-17,Widget D,19,323
2025-06-10,Widget E,20,380
2025-06-21,Widget B,43,1161
2025-04-18,Widget B,10,160
2025-10-10,Widget A,41,533
2025-03-17,Widget C,14,448
2025-09-28,Widget D,46,1932
2025-10-01,Widget C,33,1287
2025-12-11,Widget E,26,1300
2025-09-10,Widget D,24,816
2025-06-04,Widget E,13,455
2025-02-23,Widget B,31,620
2025-04-11,Widget C,18,450
2025-06-19,Widget A,9,189
2025-08-18,Widget C,47,2021
2025-07-31,Widget D,22,638
2025-10-12,Widget C,31,589
2025-01-22,Widget E,49,2401
2025-08-16,Widget E,8,256
2025-10-16,Widget C,17,255
2025-02-10,Widget A,20,400
2025-12-23,Widget E,40,1840
2025-05-10,Widget D,9,405
2025-01-08,Widget C,21,378
2025-07-21,Widget B,7,224
2025-07-11,Widget A,38,1634
2025-03-24,Widget E,40,800
2025-03-25,Widget C,1,48
2025-07-13,Widget A,49,1960
2025-03-19,Widget D,30,480
2025-05-22,Widget A,47,1739
2025-08-03,Widget C,44,1496
2025-03-23,Widget D,32,512
2025-09-18,Widget D,19,779
2025-06-27,Widget A,22,858
2025-06-12,Widget E,44,924
2025-03-19,Widget E,13,533
2025-10-20,Widget D,20,400
2025-11-04,Widget A,33,561
2025-02-13,Widget C,38,1330
2025-11-03,Widget C,31,1116
2025-07-19,Widget C,40,600
2025-12-19,Widget D,2,38
2025-08-13,Widget A,43,559
2025-05-09,Widget D,48,816
2025-11-12,Widget B,9,117
2025-04-25,Widget C,5,120
2025-09-29,Widget A,9,315
2025-04-02,Widget B,25,525
2025-05-07,Widget A,48,1296
2025-09-09,Widget A,4,44
2025-02-06,Widget E,37,1665
2025-10-18,Widget D,23,1058
2025-01-07,Widget C,37,925
2025-09-23,Widget E,47,470
2025-08-22,Widget B,15,435
2025-06-11,Widget E,7,252
2025-03-08,Widget B,23,644
2025-02-17,Widget C,29,348
2025-05-20,Widget E,10,230
2025-09-23,Widget A,33,462
2025-04-12,Widget C,21,987
2025-06-05,Widget A,48,1872
2025-07-10,Widget D,40,1760
2025-06-18,Widget E,35,805
2025-03-27,Widget A,31,1519
2025-12-05,Widget C,32,1440
2025-11-29,Widget C,37,1517
2025-12-08,Widget A,10,350
2025-12-29,Widget D,28,700
2025-07-11,Widget B,43,1204
2025-05-30,Widget D,5,110
2025-08-12,Widget E,15,555
2025-12-29,Widget A,36,1296
2025-02-17,Widget C,30,930
2025-07-20,Widget A,26,780
