Date,Product,Quantity,Revenue
2025-03-05,Widget E,49,1764
2025-05-30,Widget A,43,1032
2025-04-08,Widget C,45,540
2025-04-04,Widget C,32,1376
2025-01-23,Widget C,26,260
2025-01-04,Widget A,31,992
2025-04-30,Widget C,46,2208
2025-12-15,Widget A,13,507
2025-01-30,Widget E,24,1128
2025-05-06,Widget C,44,880
2025-12-09,Widget E,47,846
2025-05-29,Widget D,33,1122
2025-03-03,Widget C,15,390
2025-06-24,Widget E,18,234
2025-07-31,Widget C,14,462
2025-01-12,Widget C,26,962
2025-09-16,Widget E,48,1584
2025-11-27,Widget C,30,480
2025-07-08,Widget B,30,1320
2025-04-08,Widget E,11,473
2025-07-19,Widget D,14,602
2025-04-17,Widget B,47,1128
2025-08-25,Widget B,31,930
2025-06-27,Widget E,23,276
2025-12-21,Widget D,48,576
2025-02-18,Widget A,1,49
2025-12-10,Widget E,40,1600
2025-07-30,Widget C,45,900
2025-10-21,Widget B,11,550
2025-06-21,Widget E,25,1000
2025-10-21,Widget D,48,1296
2025-11-07,Widget B,5,225
2025-12-25,Widget A,9,99
2025-06-20,Widget D,43,1032
2025-09-06,Widget C,32,896
2025-09-19,Widget B,25,575
2025-05-26,Widget E,5,210
2025-12-18,Widget B,27,459
2025-07-19,Widget B,47,846
2025-11-05,Widget D,47,846
2025-10-22,Widget E,17,323
2025-11-03,Widget B,47,752
2025-08-17,Widget C,50,500
2025-03-22,Widget A,9,234
2025-07-06,Widget B,23,782
2025-07-02,Widget C,23,345
2025-02-27,Widget A,20,900
2025-08-24,Widget B,34,1394
2025-08-28,Widget A,44,1584
2025-11-30,Widget E,22,1056
2025-08-03,Widget B,30,630
2025-11-30,Widget E,35,350
2025-09-20,Widget E,23,1150
2025-06-26,Widget A,38,1254
2025-01-14,Widget D,1,27
2025-04-20,Widget C,14,616
2025-04-25,Widget A,22,814
2025-05-18,Widget A,39,546
2025-03-26,Widget A,23,368
2025-11-22,Widget A,49,882
2025-08-17,Widget D,46,1518
2025-11-15,Widget B,23,414
2025-08-07,Widget D,20,820
2025-10-20,Widget A,6,114
2025-08-26,Widget D,9,198
2025-01-07,Widget D,7,217
2025-10-31,Widget A,12,480
2025-05-24,Widget A,40,1320
2025-07-09,Widget D,11,484
2025-11-20,Widget D,27,324
2025-04-24,Widget B,33,1584
2025-01-10,Widget B,34,850
2025-12-20,Widget C,21,756
2025-03-23,Widget D,11,374
2025-03-23,Widget C,4,164
2025-08-15,Widget B,9,243
2025-07-03,Widget C,1,27
2025-06-26,Widget C,14,700
2025-04-01,Widget A,29,1450
2025-03-23,Widget C,7,350
2025-07-01,Widget A,35,805
2025-10-06,Widget A,44,1628
2025-08-06,Widget D,35,735
2025-10-05,Widget C,20,420
2025-01-11,Widget E,30,930
2025-01-03,Widget D,9,333
2025-09-28,Widget A,31,1240
2025-07-24,Widget A,46,690
2025-11-02,Widget B,20,720
2025-07-04,Widget C,30,480
2025-03-27,Widget A,37,629
2025-03-20,Widget A,12,444
2025-05-02,Widget B,10,140
2025-01-15,Widget E,35,805
2025-03-12,Widget D,45,1575
2025-03-24,Widget B,4,72
2025-06-09,Widget E,48,1488
2025-06-27,Widget A,6,294
2025-07-24,Widget A,43,602
2025-05-16,Widget E,24,936
2025-04-21,Widget C,4,64
2025-04-14,Widget E,31,1364
2025-02-14,Widget D,3,54
2025-08-08,Widget B,10,110
2025-03-25,Widget D,42,714
2025-05-11,Widget B,43,688
2025-08-15,Widget C,18,558
2025-08-22,Widget A,6,180
2025-08-14,Widget C,50,2400
2025-07-28,Widget B,10,190
2025-12-31,Widget D,4,168
2025-12-18,Widget C,28,700
2025-10-16,Widget B,16,400
2025-12-11,Widget B,21,945
2025-11-25,Widget A,13,416
2025-07-20,Widget E,2,36
2025-08-16,Widget D,21,588
2025-09-09,Widget D,27,783
2025-04-17,Widget B,1,47
2025-05-26,Widget B,23,276
2025-07-10,Widget B,15,300
2025-01-15,Widget B,31,1240
2025-01-01,Widget E,19,950
2025-06-10,Widget A,6,186
2025-10-28,Widget B,37,1073
2025-12-24,Widget C,1,30
2025-01-24,Widget A,48,576
2025-07-29,Widget A,23,782
2025-09-16,Widget C,19,380
2025-08-30,Widget B,35,1505
2025-03-07,Widget D,35,910
2025-05-28,Widget C,44,2156
2025-03-21,Widget C,49,686
2025-01-20,Widget D,44,1012
2025-06-03,Widget B,31,1519
2025-07-04,Widget E,20,280
2025-09-15,Widget E,9,207
2025-01-24,Widget B,17,850
2025-09-19,Widget C,35,1330
2025-09-09,Widget D,32,1152
2025-03-09,Widget C,44,1188
2025-05-19,Widget E,39,546
2025-02-02,Widget B,29,319
2025-07-24,Widget B,34,1666
2025-01-30,Widget D,42,2058
2025-09-17,Widget D,19,342
2025-04-13,Widget C,41,984
2025-12-11,Widget D,12,288
2025-01-18,Widget A,10,190
2025-08-18,Widget D,36,1800
2025-07-01,Widget D,28,1204
2025-11-17,Widget E,18,468
2025-03-16,Widget E,31,1271
2025-03-07,Widget E,30,1320
2025-12-11,Widget D,31,1023
2025-01-20,Widget B,27,1323
2025-02-05,Widget B,12,432
2025-02-06,Widget A,45,2070
2025-10-04,Widget A,17,646
2025-06-12,Widget B,28,924
2025-06-03,Widget D,20,380
2025-01-26,Widget D,20,200
2025-10-31,Widget E,13,286
2025-05-04,Widget E,17,646
2025-10-16,Widget B,28,1344
2025-08-08,Widget B,7,266
2025-02-28,Widget D,14,294
2025-03-06,Widget A,31,1333
2025-08-24,Widget A,3,54
2025-11-27,Widget D,32,1216
2025-11-17,Widget A,14,378
2025-11-13,Widget E,36,1332
2025-05-09,Widget A,47,987
2025-05-23,Widget A,42,1596
2025-03-01,Widget B,42,1806
2025-02-26,Widget A,6,162
2025-04-27,Widget D,15,555
2025-03-24,Widget E,26,702
2025-04-09,Widget E,40,1160
2025-06-10,Widget B,20,940
2025-07-31,Widget A,24,912
2025-05-11,Widget E,37,740
2025-11-27,Widget E,41,697
2025-05-01,Widget A,19,380
2025-07-21,Widget D,8,160
2025-05-02,Widget C,19,950
2025-11-23,Widget A,38,532
2025-05-26,Widget D,4,200
2025-01-12,Widget D,11,363
2025-06-10,Widget D,31,1054
2025-08-28,Widget C,32,1344
2025-10-10,Widget C,20,1000
2025-03-07,Widget D,41,779
2025-08-22,Widget C,37,962
2025-12-13,Widget B,7,84
2025-02-24,Widget B,48,864
2025-09-04,Widget B,22,242
2025-01-27,Widget E,4,88
2025-04-05,Widget A,15,450
2025-12-19,Widget C,50,1950
2025-06-25,Widget C,20,300
2025-04-24,Widget E,41,656
2025-10-16,Widget B,34,1394
2025-08-15,Widget E,35,1470
2025-09-06,Widget B,23,414
2025-03-20,Widget C,14,448
2025-10-19,Widget B,29,522
2025-08-05,Widget E,31,1519
2025-08-21,Widget B,12,336
2025-05-27,Widget C,36,936
2025-06-02,Widget B,44,616
2025-06-06,Widget B,2,66
2025-04-07,Widget B,17,816
2025-06-10,Widget E,15,240
2025-06-15,Widget C,18,198
2025-09-24,Widget D,39,1911
2025-05-02,Widget A,40,1880
2025-04-08,Widget C,24,1008
2025-05-12,Widget A,23,989
2025-12-08,Widget C,26,520
2025-05-17,Widget A,45,2025
2025-06-05,Widget C,33,1485
2025-07-10,Widget B,29,725
2025-01-21,Widget D,37,703
2025-04-24,Widget C,29,1189
2025-07-05,Widget B,15,735
2025-11-05,Widget C,19,190
2025-07-24,Widget E,30,1170
2025-12-07,Widget A,49,931
2025-02-24,Widget E,17,544
2025-06-19,Widget C,8,336
2025-01-24,Widget B,48,1008
2025-03-06,Widget D,30,810
2025-04-28,Widget A,25,475
2025-05-03,Widget D,41,779
2025-06-04,Widget E,8,192
2025-11-08,Widget B,41,861
2025-06-02,Widget B,31,1147
2025-11-13,Widget D,50,2300
2025-02-23,Widget A,3,108
2025-12-01,Widget E,27,1215
2025-06-20,Widget D,38,1102
2025-01-14,Widget E,12,180
2025-04-19,Widget E,5,145
2025-09-20,Widget E,32,416
2025-01-09,Widget D,34,1394
2025-06-13,Widget A,18,378
2025-11-09,Widget A,36,1404
2025-01-07,Widget C,1,17
2025-08-25,Widget B,50,1100
2025-08-01,Widget D,14,350
2025-12-05,Widget D,1,23
2025-12-17,Widget C,30,1170
2025-09-30,Widget B,14,448
2025-11-27,Widget B,30,1200
2025-01-20,Widget A,46,1610
2025-12-13,Widget E,22,550
2025-01-05,Widget C,37,777
2025-08-14,Widget D,26,754
2025-09-20,Widget C,37,1443
2025-03-06,Widget C,48,1296
2025-06-26,Widget C,31,1488
2025-06-19,Widget C,40,1240
2025-10-29,Widget A,2,94
2025-01-30,Widget D,28,1092
2025-07-01,Widget D,2,50
2025-12-30,Widget E,11,550
2025-04-10,Widget C,14,700
2025-03-25,Widget B,11,550
2025-02-26,Widget B,11,539
2025-11-20,Widget E,21,294
2025-01-05,Widget B,47,893
2025-07-09,Widget E,35,980
2025-07-10,Widget B,9,396
2025-11-07,Widget D,47,1927
2025-02-24,Widget A,15,255
2025-02-09,Widget E,20,700
2025-06-22,Widget D,9,432
2025-07-11,Widget C,45,900
2025-09-25,Widget B,40,600
2025-04-13,Widget E,25,625
2025-03-22,Widget B,41,1312
2025-06-16,Widget D,23,506
2025-09-25,Widget D,50,800
2025-08-29,Widget E,6,258
2025-05-27,Widget D,12,168
2025-05-08,Widget C,45,720
2025-05-20,Widget C,33,1320
2025-08-14,Widget C,25,775
2025-08-07,Widget E,48,1584
2025-12-19,Widget C,8,144
2025-03-27,Widget B,25,900
2025-09-17,Widget D,25,1075
2025-05-12,Widget A,13,169
2025-06-23,Widget B,7,84
2025-08-12,Widget D,33,1188
2025-05-07,Widget D,37,999
2025-09-05,Widget C,11,275
2025-09-08,Widget A,26,1274
2025-06-01,Widget B,43,1419
2025-03-17,Widget D,18,468
2025-02-17,Widget E,32,1536
2025-03-12,Widget E,5,220
2025-03-01,Widget A,35,1330
2025-01-07,Widget E,27,1296
2025-02-11,Widget E,8,136
2025-12-06,Widget E,21,420
2025-08-27,Widget A,30,990
2025-09-15,Widget D,9,342
2025-12-18,Widget D,22,462
2025-09-22,Widget A,13,598
2025-12-16,Widget A,20,440
2025-03-20,Widget D,1,50
2025-12-19,Widget E,6,222
2025-03-07,Widget B,7,182
2025-07-27,Widget C,4,104
2025-04-06,Widget D,14,406
2025-06-10,Widget C,30,540
2025-10-13,Widget D,43,430
2025-07-02,Widget A,4,200
2025-03-30,Widget B,9,162
2025-11-03,Widget C,43,1935
2025-08-27,Widget E,38,1672
2025-08-15,Widget C,2,40
2025-02-11,Widget C,3,90
2025-01-30,Widget C,6,228
2025-11-28,Widget E,46,1748
2025-01-02,Widget C,33,792
2025-04-02,Widget A,8,304
2025-11-18,Widget C,30,1140
2025-07-12,Widget D,20,200
2025-04-19,Widget B,10,220
2025-08-05,Widget E,12,420
2025-05-12,Widget B,31,434
2025-11-16,Widget D,48,1632
2025-07-29,Widget B,23,989
2025-11-14,Widget A,6,144
2025-08-23,Widget C,7,119
2025-09-27,Widget E,40,1960
2025-01-29,Widget A,23,690
2025-11-19,Widget C,24,264
2025-10-24,Widget A,24,600
2025-03-05,Widget A,44,660
2025-02-04,Widget E,42,1050
2025-09-12,Widget B,42,1302
2025-01-30,Widget D,35,700
2025-02-13,Widget B,21,672
2025-04-09,Widget E,20,580
2025-07-22,Widget C,20,460
2025-11-27,Widget A,41,1148
2025-08-15,Widget B,28,728
2025-06-23,Widget E,7,245
2025-02-08,Widget C,8,264
2025-12-10,Widget D,11,297
2025-11-23,Widget A,9,306
2025-08-02,Widget D,38,1520
2025-06-23,Widget D,27,1188
2025-08-11,Widget C,35,735
2025-02-20,Widget A,3,132
2025-10-15,Widget E,16,640
2025-05-10,Widget A,14,560
2025-04-20,Widget E,50,950
2025-01-19,Widget C,32,608
2025-05-31,Widget E,32,1440
2025-12-01,Widget C,30,1230
2025-02-08,Widget E,48,1200
2025-12-06,Widget C,11,484
2025-12-27,Widget C,10,200
2025-07-01,Widget D,50,900
2025-10-23,Widget C,15,495
2025-10-08,Widget B,4,156
2025-10-07,Widget A,38,1634
2025-10-11,Widget E,22,352
2025-05-24,Widget E,44,1276
2025-02-07,Widget E,41,1066
2025-06-06,Widget B,39,741
2025-09-11,Widget B,8,192
2025-09-10,Widget B,23,828
2025-08-20,Widget B,44,1936
2025-11-10,Widget D,36,684
2025-06-16,Widget A,38,1862
2025-06-02,Widget B,45,1305
2025-06-14,Widget E,46,1702
2025-02-02,Widget C,28,1260
2025-04-29,Widget C,6,198
2025-08-31,Widget B,4,196
2025-07-25,Widget D,10,390
2025-12-18,Widget D,46,2024
2025-09-15,Widget D,35,1645
2025-02-25,Widget D,11,154
2025-04-20,Widget A,23,1081
2025-05-20,Widget A,26,598
2025-03-22,Widget A,8,176
2025-01-11,Widget B,19,494
2025-03-16,Widget A,22,1034
2025-10-28,Widget B,8,112
2025-05-01,Widget C,43,473
2025-03-30,Widget E,28,448
2025-03-18,Widget E,22,528
2025-02-05,Widget C,14,406
2025-03-25,Widget E,2,68
2025-12-02,Widget D,37,629
2025-04-15,Widget D,39,585
2025-12-14,Widget E,49,1715
2025-09-06,Widget E,42,1260
2025-05-20,Widget E,40,1200
2025-01-28,Widget C,1,35
2025-02-06,Widget E,32,320
2025-09-30,Widget B,3,57
2025-03-19,Widget D,25,800
2025-04-13,Widget B,41,1148
2025-01-09,Widget E,31,961
2025-10-26,Widget C,31,1116
2025-09-10,Widget A,35,1015
2025-05-27,Widget B,46,1150
2025-06-06,Widget E,15,585
2025-04-24,Widget B,38,1634
2025-10-05,Widget C,3,57
2025-05-10,Widget D,40,720
2025-11-09,Widget C,4,76
2025-12-11,Widget E,44,1936
2025-10-03,Widget B,49,735
2025-04-21,Widget D,28,980
2025-03-15,Widget E,6,138
2025-05-22,Widget D,26,1118
2025-01-16,Widget C,4,100
2025-06-27,Widget E,42,672
2025-12-30,Widget E,27,918
2025-12-25,Widget C,8,400
2025-01-25,Widget A,32,736
2025-05-16,Widget B,43,2107
2025-10-11,Widget D,48,1200
2025-02-26,Widget A,41,1107
2025-02-11,Widget D,23,437
2025-02-15,Widget D,42,1050
2025-07-16,Widget A,4,136
2025-08-24,Widget A,44,2024
2025-06-11,Widget C,31,341
2025-07-11,Widget A,30,1350
2025-07-24,Widget B,18,216
2025-12-28,Widget E,48,1248
2025-06-29,Widget E,50,550
2025-09-12,Widget C,21,882
2025-11-06,Widget B,25,475
2025-02-22,Widget E,38,1102
2025-07-02,Widget D,7,343
2025-05-24,Widget B,33,1221
2025-10-14,Widget D,35,455
2025-10-17,Widget D,27,783
2025-01-03,Widget C,47,1880
2025-12-26,Widget E,9,108
2025-07-16,Widget B,38,608
2025-09-12,Widget D,8,160
2025-06-19,Widget C,50,1050
2025-11-23,Widget A,28,784
2025-02-09,Widget B,14,434
2025-08-30,Widget C,9,351
2025-11-29,Widget A,10,350
2025-02-23,Widget E,12,252
2025-01-26,Widget C,36,432
2025-01-09,Widget E,15,585
2025-10-10,Widget E,9,405
2025-08-02,Widget E,23,1058
2025-07-05,Widget D,12,192
2025-09-08,Widget B,16,544
2025-09-11,Widget E,6,294
2025-09-13,Widget A,34,1632
2025-08-26,Widget C,5,75
2025-04-17,Widget C,33,1089
2025-12-31,Widget E,12,300
2025-03-16,Widget B,8,240
2025-11-20,Widget B,50,500
2025-12-10,Widget B,19,190
2025-11-19,Widget C,14,644
2025-03-02,Widget A,40,1440
2025-10-17,Widget E,38,1178
2025-10-15,Widget A,20,640
2025-12-06,Widget E,47,1551
2025-09-16,Widget A,42,924
2025-04-02,Widget E,47,2303
2025-02-02,Widget B,4,120
2025-12-04,Widget D,21,714
2025-05-02,Widget D,9,216
2025-07-18,Widget E,23,368
2025-04-04,Widget B,44,1804
2025-04-15,Widget C,38,1672
2025-05-19,Widget C,8,112
2025-05-15,Widget A,2,70
2025-03-19,Widget A,44,440
2025-09-17,Widget B,9,333
2025-10-18,Widget D,30,570
2025-01-16,Widget A,45,1440
2025-04-11,Widget A,28,392
2025-12-20,Widget A,45,1755
2025-06-24,Widget D,48,1392
2025-08-18,Widget E,32,1376
2025-09-17,Widget B,43,1634
2025-12-04,Widget E,46,460
2025-11-14,Widget B,38,874
2025-09-15,Widget A,35,385
2025-12-27,Widget B,46,736
2025-11-11,Widget A,29,1218
2025-11-27,Widget C,48,2112
2025-06-07,Widget C,5,85
2025-01-06,Widget C,49,2450
2025-08-19,Widget D,5,170
2025-05-22,Widget B,16,464
2025-05-25,Widget D,30,1020
2025-10-17,Widget B,18,360
2025-06-18,Widget B,49,2401
2025-01-16,Widget B,41,1435
2025-06-26,Widget B,30,1170
2025-01-19,Widget C,9,162
2025-07-08,Widget D,39,1131
2025-10-06,Widget B,16,752
2025-03-22,Widget E,27,756
2025-08-03,Widget D,5,75
2025-08-17,Widget D,40,720
2025-01-31,Widget A,6,264
2025-06-27,Widget B,37,592
2025-05-16,Widget B,26,754
2025-04-21,Widget C,41,1845
2025-06-03,Widget B,19,456
2025-07-27,Widget E,39,1911
2025-03-08,Widget B,50,1050
2025-08-17,Widget D,42,462
2025-04-01,Widget D,2,72
2025-01-28,Widget A,22,550
2025-09-28,Widget B,13,494
2025-03-13,Widget A,3,102
2025-03-26,Widget C,30,1470
2025-10-15,Widget E,36,1188
2025-08-11,Widget A,10,290
2025-01-11,Widget E,41,574
2025-11-24,Widget B,12,144
2025-08-06,Widget D,32,1504
2025-10-14,Widget A,29,1305
2025-09-17,Widget A,17,493
2025-01-30,Widget E,42,1260
2025-11-28,Widget C,1,26
2025-04-09,Widget E,13,338
2025-03-30,Widget D,1,30
2025-06-25,Widget B,17,238
2025-01-03,Widget E,46,2162
2025-11-28,Widget D,5,50
2025-04-25,Widget B,28,308
2025-06-19,Widget C,30,870
2025-08-06,Widget D,45,810
2025-10-08,Widget E,29,522
2025-01-19,Widget C,5,230
2025-11-26,Widget E,30,1470
2025-11-28,Widget B,31,589
2025-03-17,Widget C,18,774
2025-09-16,Widget E,27,486
2025-01-25,Widget B,37,555
2025-02-02,Widget D,14,210
2025-11-08,Widget E,33,1320
2025-06-09,Widget C,41,1599
2025-08-10,Widget C,19,817
2025-09-29,Widget C,32,1440
2025-10-13,Widget D,46,1104
2025-02-23,Widget D,46,1426
2025-06-11,Widget C,49,1176
2025-10-25,Widget C,31,558
2025-09-17,Widget C,28,1092
2025-08-17,Widget E,40,720
2025-10-25,Widget B,31,341
2025-09-21,Widget C,8,192
2025-11-01,Widget A,23,598
2025-11-29,Widget C,4,92
2025-10-11,Widget A,11,528
2025-03-06,Widget B,37,1480
2025-12-07,Widget C,34,340
2025-06-28,Widget B,4,188
2025-02-16,Widget B,14,588
2025-04-30,Widget E,21,1050
2025-08-12,Widget E,50,2250
2025-02-12,Widget D,40,1760
2025-07-05,Widget D,5,120
2025-07-15,Widget C,25,475
2025-08-12,Widget E,19,494
2025-09-25,Widget D,3,30
2025-08-04,Widget C,22,660
2025-03-09,Widget C,33,759
2025-04-06,Widget A,16,496
2025-05-14,Widget C,8,208
2025-09-12,Widget A,16,448
2025-04-04,Widget E,17,170
2025-11-04,Widget B,24,1032
2025-09-29,Widget B,7,147
2025-10-10,Widget B,8,392
2025-07-19,Widget A,11,341
2025-12-05,Widget C,47,2350
2025-04-06,Widget B,22,418
2025-09-05,Widget A,5,205
2025-03-17,Widget C,3,99
2025-03-13,Widget D,45,1980
2025-09-22,Widget B,18,540
2025-02-14,Widget D,15,705
2025-10-09,Widget E,3,126
2025-11-24,Widget A,18,594
2025-11-16,Widget C,41,984
2025-02-27,Widget C,40,760
2025-10-29,Widget E,44,1716
2025-09-13,Widget D,48,1440
2025-01-25,Widget D,28,1120
2025-03-15,Widget E,34,1054
2025-03-08,Widget B,30,330
2025-11-25,Widget E,30,1320
2025-12-19,Widget C,14,546
2025-11-06,Widget D,9,153
2025-11-16,Widget E,38,1330
2025-09-11,Widget E,27,729
2025-02-15,Widget A,9,405
2025-02-21,Widget E,28,812
2025-02-03,Widget A,8,392
2025-07-25,Widget B,20,420
2025-11-30,Widget B,7,294
2025-04-05,Widget B,33,693
2025-12-07,Widget A,21,294
2025-03-27,Widget B,5,80
2025-01-24,Widget A,17,459
2025-03-13,Widget C,12,552
2025-05-01,Widget C,47,1927
2025-10-07,Widget B,33,726
2025-04-18,Widget B,37,888
2025-01-04,Widget D,42,2100
2025-04-19,Widget E,10,320
2025-05-05,Widget D,12,492
2025-10-11,Widget C,39,546
2025-07-19,Widget D,32,1376
2025-10-29,Widget C,41,1312
2025-04-10,Widget A,42,1302
2025-11-08,Widget E,1,49
2025-02-21,Widget E,43,1591
2025-09-17,Widget A,16,320
2025-04-18,Widget D,34,1190
2025-07-25,Widget A,25,775
2025-03-12,Widget D,39,1677
2025-11-11,Widget D,27,1215
2025-05-22,Widget D,13,208
2025-09-26,Widget E,41,1845
2025-10-24,Widget E,30,930
2025-08-09,Widget A,32,1152
2025-09-02,Widget C,19,399
2025-03-16,Widget C,2,50
2025-12-06,Widget D,27,405
2025-11-07,Widget C,9,126
2025-09-05,Widget E,50,900
2025-07-25,Widget B,42,2058
2025-06-20,Widget D,9,315
2025-01-07,Widget A,9,405
2025-12-27,Widget E,49,1666
2025-03-12,Widget E,29,667
2025-12-25,Widget A,4,156
2025-06-15,Widget C,11,220
2025-04-30,Widget C,34,918
2025-02-13,Widget A,1,44
2025-06-27,Widget E,43,2021
2025-03-13,Widget D,14,574
2025-08-15,Widget E,9,126
2025-09-08,Widget E,14,154
2025-03-28,Widget B,50,1400
2025-09-28,Widget D,24,1104
2025-05-25,Widget C,2,48
2025-12-11,Widget D,12,252
2025-03-24,Widget C,8,216
2025-10-28,Widget C,11,165
2025-07-03,Widget A,40,840
2025-10-24,Widget E,46,1196
2025-06-19,Widget C,10,180
2025-01-14,Widget B,1,14
2025-07-23,Widget A,36,396
2025-11-17,Widget C,2,86
2025-06-25,Widget C,46,2208
2025-03-06,Widget E,40,1840
2025-05-16,Widget E,14,588
2025-12-03,Widget C,26,676
2025-10-18,Widget A,34,952
2025-07-15,Widget B,49,637
2025-02-06,Widget A,8,320
2025-04-15,Widget D,4,64
2025-05-27,Widget D,25,450
2025-07-13,Widget D,28,616
2025-03-18,Widget B,42,588
2025-09-02,Widget B,36,684
2025-05-09,Widget B,15,315
2025-12-11,Widget A,46,1978
2025-07-15,Widget D,43,1978
2025-04-27,Widget B,5,230
2025-08-10,Widget E,39,1677
2025-04-24,Widget B,38,532
2025-08-27,Widget D,9,297
2025-07-14,Widget C,12,252
2025-05-21,Widget C,43,1462
2025-08-22,Widget E,8,392
2025-05-23,Widget C,28,756
2025-03-02,Widget E,11,550
2025-08-11,Widget E,15,225
2025-06-25,Widget B,24,1200
2025-01-05,Widget D,41,1025
2025-10-11,Widget C,42,1134
2025-01-02,Widget E,47,705
2025-09-26,Widget D,29,609
2025-07-26,Widget C,44,1716
2025-04-30,Widget B,40,520
2025-05-30,Widget C,3,78
2025-03-17,Widget E,18,792
2025-01-17,Widget C,44,616
2025-05-16,Widget A,10,330
2025-12-03,Widget C,24,888
2025-11-08,Widget B,16,672
2025-05-10,Widget E,16,384
2025-06-04,Widget E,38,1368
2025-08-27,Widget E,8,104
2025-08-19,Widget A,14,504
2025-04-18,Widget D,10,360
2025-04-27,Widget C,24,1128
2025-10-21,Widget E,17,510
2025-12-16,Widget E,11,154
2025-08-07,Widget B,41,492
2025-06-21,Widget D,17,850
2025-10-05,Widget B,17,323
2025-03-15,Widget E,44,880
2025-09-16,Widget B,15,375
2025-07-13,Widget E,40,1560
2025-12-22,Widget C,35,1470
2025-10-31,Widget A,41,410
2025-01-08,Widget B,21,210
2025-05-12,Widget C,49,2156
2025-02-24,Widget B,6,156
2025-06-21,Widget A,35,525
2025-05-22,Widget D,45,630
2025-04-28,Widget E,20,260
2025-12-12,Widget C,45,855
2025-11-02,Widget B,46,1426
2025-08-21,Widget A,41,738
2025-11-03,Widget D,9,270
2025-10-20,Widget E,7,105
2025-03-09,Widget E,25,775
2025-09-20,Widget A,41,1353
2025-04-23,Widget D,47,1739
2025-06-25,Widget D,21,693
2025-04-17,Widget B,23,713
2025-03-01,Widget E,33,726
2025-08-03,Widget C,4,124
2025-01-05,Widget D,18,252
2025-01-20,Widget E,36,1548
2025-10-01,Widget E,18,792
2025-04-20,Widget C,24,336
2025-08-28,Widget B,37,925
2025-09-19,Widget D,22,352
2025-01-16,Widget E,31,1333
2025-07-10,Widget E,41,1025
2025-09-14,Widget A,49,2352
2025-06-04,Widget B,26,1144
2025-07-27,Widget E,14,182
2025-03-23,Widget A,40,1520
2025-01-02,Widget A,2,100
2025-12-13,Widget B,35,1225
2025-10-07,Widget D,47,1504
2025-01-25,Widget D,10,300
2025-05-13,Widget A,26,754
2025-10-02,Widget A,19,494
2025-12-26,Widget C,42,504
2025-02-12,Widget C,48,672
2025-08-20,Widget D,29,1160
2025-05-24,Widget B,26,988
2025-01-15,Widget B,30,960
2025-01-24,Widget A,5,220
2025-04-03,Widget C,22,880
2025-06-17,Widget A,16,720
2025-10-20,Widget A,30,1050
2025-11-09,Widget E,29,464
2025-11-29,Widget B,15,270
2025-12-30,Widget A,45,1575
2025-07-06,Widget C,1,24
2025-03-14,Widget C,32,544
2025-12-28,Widget C,23,1058
2025-03-21,Widget C,9,351
2025-01-24,Widget E,32,480
2025-05-06,Widget B,12,216
2025-07-26,Widget A,27,351
2025-07-02,Widget E,14,532
2025-12-31,Widget D,22,264
2025-11-03,Widget B,26,494
2025-05-31,Widget B,25,525
2025-12-27,Widget B,31,992
2025-01-05,Widget D,3,36
2025-03-18,Widget C,21,798
2025-07-20,Widget C,41,1025
2025-12-14,Widget A,12,468
2025-10-29,Widget E,39,936
2025-11-16,Widget B,41,1968
2025-09-03,Widget E,5,190
2025-09-09,Widget B,44,2024
2025-09-11,Widget E,5,190
2025-12-30,Widget C,31,682
2025-10-18,Widget A,2,86
2025-10-20,Widget B,20,760
2025-12-26,Widget C,34,884
2025-04-14,Widget D,38,836
2025-08-18,Widget E,48,768
2025-09-18,Widget D,48,1824
2025-03-03,Widget D,6,168
2025-12-03,Widget A,29,1305
2025-08-19,Widget A,38,380
2025-12-08,Widget E,19,418
2025-07-09,Widget D,14,434
2025-02-28,Widget A,16,288
2025-01-16,Widget D,23,966
2025-07-27,Widget C,18,846
2025-06-21,Widget C,48,720
2025-03-28,Widget B,23,1035
2025-04-08,Widget D,29,1073
2025-03-05,Widget B,23,621
2025-06-06,Widget A,7,280
2025-05-27,Widget A,32,384
2025-12-17,Widget D,40,400
2025-10-16,Widget E,13,195
2025-05-05,Widget A,18,522
2025-04-09,Widget E,42,462
2025-10-02,Widget C,29,667
2025-05-12,Widget B,19,437
2025-06-22,Widget A,30,780
2025-03-13,Widget E,16,496
2025-12-22,Widget C,35,1575
2025-09-29,Widget B,8,136
2025-05-13,Widget B,25,600
2025-08-09,Widget B,16,784
2025-03-24,Widget E,49,1519
2025-07-29,Widget A,39,1248
2025-09-22,Widget D,23,828
2025-10-06,Widget E,39,1326
2025-05-27,Widget B,29,1392
2025-03-29,Widget B,41,451
2025-06-12,Widget A,37,1110
2025-04-09,Widget B,20,680
2025-04-26,Widget B,50,1700
2025-09-13,Widget D,11,385
2025-06-27,Widget E,5,155
2025-01-18,Widget A,41,1435
2025-11-25,Widget A,48,1104
2025-07-08,Widget A,3,30
2025-02-28,Widget E,38,380
2025-06-05,Widget C,41,779
2025-01-27,Widget A,46,2300
2025-09-13,Widget C,38,1520
2025-09-01,Widget B,41,1435
2025-09-03,Widget D,34,1700
2025-12-18,Widget D,46,1150
2025-07-06,Widget E,35,1435
2025-09-01,Widget A,2,80
2025-10-20,Widget E,40,680
2025-07-24,Widget A,31,1519
2025-02-17,Widget E,30,990
2025-06-24,Widget C,33,1617
