Date,Product,Quantity,Revenue
2025-12-05,Widget D,47,1410
2025-05-27,Widget A,22,462
2025-02-07,Widget D,33,627
2025-08-29,Widget A,28,1120
2025-05-28,Widget B,26,676
2025-04-05,Widget C,39,1326
2025-06-29,Widget A,41,902
2025-12-14,Widget D,39,1872
2025-05-28,Widget C,11,275
2025-12-30,Widget D,46,1794
2025-07-21,Widget C,6,138
2025-12-16,Widget B,10,340
2025-07-12,Widget E,36,1692
2025-07-30,Widget C,50,950
2025-07-12,Widget A,26,910
2025-03-06,Widget E,49,931
2025-07-11,Widget E,10,360
2025-04-15,Widget D,30,450
2025-07-29,Widget A,11,319
2025-06-29,Widget A,19,741
2025-02-09,Widget B,10,190
2025-04-25,Widget D,18,666
2025-06-29,Widget E,28,616
2025-10-16,Widget C,13,624
2025-09-08,Widget E,26,1144
2025-04-01,Widget B,8,192
2025-04-09,Widget D,25,675
2025-03-12,Widget C,33,924
2025-03-06,Widget B,10,470
2025-07-11,Widget E,39,1599
2025-05-25,Widget B,6,180
2025-06-02,Widget E,25,475
2025-12-23,Widget C,1,29
2025-04-29,Widget E,31,1054
2025-10-11,Widget E,9,333
2025-12-29,Widget C,33,1221
2025-10-07,Widget D,37,962
2025-06-11,Widget D,6,198
2025-05-09,Widget D,50,1000
2025-04-22,Widget B,9,189
2025-02-09,Widget E,22,660
2025-03-11,Widget E,44,968
2025-10-17,Widget D,35,1505
2025-09-21,Widget D,29,493
2025-03-29,Widget C,13,650
2025-04-30,Widget D,16,256
2025-05-20,Widget B,1,13
2025-05-13,Widget E,44,1056
2025-12-17,Widget E,3,75
2025-11-15,Widget C,22,660
2025-09-15,Widget B,22,924
2025-08-13,Widget A,35,1085
2025-08-29,Widget D,18,468
2025-07-23,Widget E,5,165
2025-05-14,Widget C,27,702
2025-10-06,Widget D,2,46
2025-11-07,Widget E,40,1800
2025-08-03,Widget E,44,1672
2025-06-04,Widget D,26,364
2025-08-11,Widget A,12,492
2025-01-29,Widget A,22,352
2025-08-10,Widget E,41,1148
2025-06-21,Widget E,37,1813
2025-09-14,Widget C,36,360
2025-03-07,Widget B,19,912
2025-09-21,Widget D,29,1218
2025-08-08,Widget E,24,1152
2025-10-30,Widget D,14,658
2025-11-04,Widget E,34,1598
2025-05-06,Widget B,39,1131
2025-04-23,Widget E,30,1110
2025-07-04,Widget D,17,595
2025-06-06,Widget D,10,500
2025-04-04,Widget B,2,50
2025-06-09,Widget A,17,714
2025-02-17,Widget C,18,378
2025-06-25,Widget A,19,456
2025-01-14,Widget C,36,828
2025-06-23,Widget E,25,750
2025-02-17,Widget B,18,900
2025-08-10,Widget B,12,276
2025-11-09,Widget D,23,1150
2025-12-25,Widget D,10,140
2025-11-24,Widget E,29,667
2025-07-26,Widget B,2,50
2025-04-13,Widget C,49,2058
2025-06-06,Widget B,28,532
2025-06-09,Widget D,50,1700
2025-06-09,Widget B,18,540
2025-09-28,Widget A,24,720
2025-11-14,Widget C,6,66
2025-06-29,Widget B,20,400
2025-01-12,Widget E,9,423
2025-05-24,Widget E,30,1170
2025-03-27,Widget E,42,1050
2025-04-09,Widget E,6,162
2025-09-30,Widget C,29,1450
2025-12-14,Widget A,9,261
2025-12-02,Widget A,43,2107
2025-03-07,Widget A,18,198
2025-12-26,Widget B,30,690
2025-10-30,Widget E,14,560
2025-01-11,Widget E,46,1748
2025-12-23,Widget E,41,1394
2025-03-09,Widget A,35,1470
2025-05-31,Widget D,14,574
2025-03-17,Widget A,30,1290
2025-02-02,Widget E,22,330
2025-02-19,Widget B,12,168
2025-07-26,Widget D,50,1850
2025-08-05,Widget B,47,893
2025-05-27,Widget D,47,1551
2025-05-30,Widget A,23,851
2025-11-03,Widget D,42,840
2025-01-06,Widget A,48,480
2025-12-06,Widget D,44,1144
2025-04-09,Widget C,5,90
2025-10-10,Widget A,24,1152
2025-05-04,Widget D,38,1862
2025-11-26,Widget A,7,147
2025-01-14,Widget B,1,22
2025-03-25,Widget B,22,506
2025-03-29,Widget C,28,1288
2025-03-02,Widget C,7,196
2025-11-17,Widget E,19,589
2025-02-24,Widget B,5,70
2025-07-13,Widget A,49,2058
2025-07-09,Widget E,49,1127
2025-12-22,Widget C,8,96
2025-09-24,Widget B,35,1085
2025-04-23,Widget E,28,784
2025-07-24,Widget D,43,1677
2025-01-26,Widget A,23,552
2025-05-20,Widget D,41,1476
2025-08-26,Widget E,2,26
2025-01-02,Widget A,14,700
2025-07-01,Widget A,4,104
2025-01-05,Widget C,23,943
2025-05-25,Widget B,14,140
2025-03-03,Widget A,27,1134
2025-11-03,Widget C,17,493
2025-12-24,Widget C,8,200
2025-08-16,Widget D,44,1408
2025-07-07,Widget E,1,32
2025-12-06,Widget A,24,720
2025-03-29,Widget C,38,1786
2025-02-17,Widget E,4,72
2025-05-23,Widget D,34,1326
2025-03-17,Widget D,48,1920
2025-06-24,Widget A,5,215
2025-12-27,Widget E,29,464
2025-10-22,Widget A,30,690
2025-07-15,Widget B,24,576
2025-06-26,Widget E,16,608
2025-08-19,Widget E,8,96
2025-11-20,Widget B,38,760
2025-06-06,Widget D,1,50
2025-11-20,Widget C,35,1645
2025-11-12,Widget A,25,800
2025-08-20,Widget C,22,638
2025-11-30,Widget E,27,567
2025-02-22,Widget E,21,462
2025-12-28,Widget B,11,484
2025-04-19,Widget C,34,1258
2025-04-09,Widget C,5,140
2025-09-30,Widget D,31,1240
2025-10-04,Widget B,12,288
2025-12-08,Widget A,5,200
2025-04-08,Widget A,43,559
2025-02-10,Widget C,40,1200
2025-06-09,Widget D,2,70
2025-11-16,Widget D,22,594
2025-01-14,Widget B,34,1564
2025-12-27,Widget B,28,1120
2025-03-23,Widget D,28,784
2025-09-08,Widget C,33,759
2025-09-04,Widget C,26,416
2025-09-11,Widget D,30,450
2025-04-26,Widget E,6,120
2025-05-28,Widget E,12,552
2025-01-15,Widget E,4,84
2025-10-15,Widget A,2,74
2025-11-04,Widget D,36,468
2025-11-18,Widget A,7,210
2025-02-16,Widget A,33,825
2025-05-02,Widget B,16,720
2025-10-15,Widget C,49,1568
2025-01-09,Widget B,11,495
2025-04-23,Widget C,21,693
2025-12-22,Widget E,31,620
2025-01-28,Widget C,10,290
2025-10-09,Widget A,24,600
2025-12-11,Widget B,36,1800
2025-02-22,Widget C,19,684
2025-10-20,Widget E,1,40
2025-06-02,Widget B,28,392
2025-04-02,Widget D,32,1408
2025-09-08,Widget C,49,1078
2025-06-04,Widget C,22,264
2025-10-05,Widget E,46,1932
2025-05-10,Widget E,40,560
2025-12-03,Widget C,44,616
2025-06-17,Widget C,5,145
2025-03-19,Widget E,9,216
2025-05-14,Widget E,23,897
2025-06-24,Widget B,14,588
2025-08-24,Widget E,27,324
2025-06-25,Widget B,10,240
2025-12-15,Widget C,27,1242
2025-04-26,Widget E,20,460
2025-01-15,Widget A,43,1376
2025-08-04,Widget E,44,1540
2025-04-02,Widget E,11,418
2025-06-08,Widget E,48,576
2025-06-17,Widget C,16,528
2025-12-31,Widget A,48,2208
2025-05-06,Widget B,6,216
2025-07-12,Widget B,28,644
2025-02-15,Widget A,12,180
2025-08-23,Widget A,6,168
2025-01-03,Widget A,1,22
2025-11-15,Widget A,49,1372
2025-04-18,Widget E,5,225
2025-11-19,Widget E,25,475
2025-12-19,Widget C,33,1155
2025-03-05,Widget B,4,132
2025-08-25,Widget E,23,621
2025-04-20,Widget B,46,828
2025-06-17,Widget E,45,585
2025-09-15,Widget E,25,825
2025-05-29,Widget C,37,1739
2025-10-24,Widget C,6,126
2025-07-16,Widget B,24,1200
2025-09-14,Widget E,45,1890
2025-05-21,Widget B,16,464
2025-04-24,Widget D,3,132
2025-05-25,Widget D,31,1054
2025-09-22,Widget A,35,700
2025-05-21,Widget E,3,84
2025-07-18,Widget B,12,396
2025-10-17,Widget B,29,841
2025-03-25,Widget C,5,250
2025-10-18,Widget C,22,594
2025-03-16,Widget E,11,550
2025-12-13,Widget C,32,736
2025-08-10,Widget B,37,1665
2025-07-15,Widget D,5,195
2025-09-17,Widget E,11,209
2025-12-25,Widget A,43,688
2025-07-04,Widget D,37,555
2025-06-22,Widget A,10,250
2025-05-22,Widget B,38,684
2025-01-03,Widget E,12,420
2025-10-28,Widget E,32,608
2025-07-26,Widget D,14,280
2025-09-18,Widget E,43,1892
2025-09-13,Widget A,11,231
2025-06-20,Widget A,27,918
2025-03-31,Widget B,37,777
2025-09-06,Widget A,30,480
2025-07-29,Widget C,6,174
2025-11-23,Widget C,21,1008
2025-06-22,Widget A,12,516
2025-02-07,Widget E,34,1530
2025-12-11,Widget C,39,858
2025-12-10,Widget A,22,330
2025-02-12,Widget E,26,1066
2025-02-07,Widget C,47,1269
2025-05-06,Widget D,25,300
2025-11-07,Widget B,42,2058
2025-04-02,Widget B,42,1932
2025-03-02,Widget C,33,462
2025-03-14,Widget A,14,364
2025-11-02,Widget E,11,242
2025-11-25,Widget C,47,1128
2025-04-15,Widget C,40,400
2025-12-05,Widget E,31,341
2025-09-29,Widget D,28,1400
2025-06-15,Widget E,36,1260
2025-09-20,Widget A,30,660
2025-12-22,Widget D,1,48
2025-08-18,Widget D,50,2150
2025-08-06,Widget B,49,2450
2025-01-15,Widget E,22,550
2025-10-08,Widget D,3,81
2025-05-16,Widget E,10,350
2025-07-18,Widget A,39,1794
2025-04-26,Widget A,33,924
2025-02-11,Widget A,12,120
2025-10-23,Widget D,43,1204
2025-09-08,Widget B,25,900
2025-12-30,Widget A,49,1960
2025-11-03,Widget C,43,1806
2025-03-17,Widget B,30,810
2025-11-12,Widget C,50,1650
2025-11-28,Widget D,27,783
2025-07-06,Widget A,38,1482
2025-03-03,Widget B,5,245
2025-12-26,Widget D,3,72
2025-07-06,Widget B,40,1120
2025-08-08,Widget E,2,92
2025-03-06,Widget C,49,833
2025-12-15,Widget B,32,704
2025-01-22,Widget D,17,697
2025-07-29,Widget B,5,75
2025-02-09,Widget A,38,1140
2025-11-07,Widget A,31,1519
2025-10-12,Widget D,24,744
2025-03-30,Widget B,46,1334
2025-01-10,Widget D,39,1014
2025-07-07,Widget E,36,432
2025-06-19,Widget D,40,1920
2025-08-23,Widget B,20,840
2025-09-21,Widget A,39,1053
2025-02-19,Widget C,48,912
2025-09-08,Widget C,28,1232
2025-09-29,Widget A,24,672
2025-08-05,Widget A,9,306
2025-05-26,Widget D,8,160
2025-12-31,Widget A,27,729
2025-01-23,Widget A,38,1520
2025-05-01,Widget B,11,539
2025-05-25,Widget E,14,364
2025-12-27,Widget E,46,2024
2025-10-01,Widget A,45,765
2025-04-07,Widget A,43,2150
2025-08-10,Widget C,18,216
2025-09-16,Widget D,12,228
2025-02-15,Widget A,17,561
2025-09-12,Widget A,33,1221
2025-01-16,Widget D,45,1350
2025-08-09,Widget B,36,864
2025-07-13,Widget B,2,88
2025-08-09,Widget E,9,288
2025-04-24,Widget B,38,1102
2025-11-11,Widget E,24,816
2025-04-19,Widget B,10,220
2025-04-02,Widget A,14,308
2025-02-11,Widget D,35,1470
2025-09-18,Widget D,49,2009
2025-09-20,Widget D,44,1056
2025-06-22,Widget E,9,162
2025-04-01,Widget A,36,864
2025-08-06,Widget D,36,468
2025-09-02,Widget E,24,648
2025-01-03,Widget C,48,768
2025-03-04,Widget A,23,966
2025-05-23,Widget C,35,1540
2025-11-03,Widget E,46,736
2025-12-08,Widget D,9,333
2025-03-23,Widget B,20,380
2025-01-17,Widget D,23,943
2025-09-05,Widget D,48,1776
2025-12-04,Widget D,9,198
2025-08-26,Widget D,39,585
2025-03-10,Widget D,33,1485
2025-04-29,Widget A,10,190
2025-05-23,Widget D,11,429
2025-11-28,Widget B,49,2107
2025-08-30,Widget C,26,546
2025-10-01,Widget B,24,1080
2025-08-26,Widget D,31,1085
2025-07-22,Widget B,34,1292
2025-04-29,Widget C,39,624
2025-05-24,Widget D,44,1628
2025-08-01,Widget A,34,646
2025-05-19,Widget A,20,580
2025-11-11,Widget A,49,2254
2025-08-18,Widget A,49,588
2025-08-26,Widget B,45,1215
2025-12-24,Widget B,3,51
2025-08-19,Widget E,18,864
2025-01-14,Widget D,24,816
2025-11-11,Widget E,11,242
2025-03-04,Widget A,12,144
2025-09-30,Widget E,12,384
2025-11-08,Widget C,42,1932
2025-09-18,Widget B,1,36
2025-10-01,Widget A,23,1081
2025-05-29,Widget B,40,1360
2025-11-26,Widget C,10,440
2025-05-09,Widget A,14,182
2025-12-29,Widget E,2,90
2025-05-22,Widget E,37,555
2025-01-09,Widget C,47,2303
2025-01-04,Widget C,7,119
2025-11-19,Widget C,16,512
2025-10-25,Widget D,40,640
2025-12-09,Widget C,16,432
2025-02-16,Widget B,15,375
2025-12-29,Widget E,33,1551
2025-07-16,Widget A,13,572
2025-07-26,Widget C,42,840
2025-09-04,Widget C,16,480
2025-07-23,Widget D,17,408
2025-06-03,Widget D,47,517
2025-07-27,Widget A,36,1008
2025-02-24,Widget D,11,374
2025-08-29,Widget A,44,1540
2025-09-11,Widget B,45,1125
2025-07-26,Widget D,15,630
2025-07-07,Widget C,2,34
2025-05-02,Widget E,33,1650
2025-12-05,Widget A,23,230
2025-06-23,Widget E,42,504
2025-08-08,Widget D,9,162
2025-03-04,Widget E,20,240
2025-06-30,Widget A,41,1435
2025-06-03,Widget C,10,300
2025-11-27,Widget B,23,920
2025-10-13,Widget E,46,966
2025-11-08,Widget D,15,615
2025-12-13,Widget C,47,1410
2025-12-13,Widget D,2,70
2025-07-21,Widget B,23,736
2025-06-07,Widget B,8,112
2025-03-30,Widget D,47,2068
2025-12-23,Widget D,38,1900
2025-12-22,Widget E,30,600
2025-07-25,Widget C,6,150
2025-07-02,Widget D,48,1776
2025-05-20,Widget E,41,1107
2025-11-06,Widget D,36,864
2025-07-15,Widget E,48,480
2025-11-11,Widget E,24,864
2025-05-14,Widget A,18,198
2025-01-22,Widget D,23,667
2025-02-10,Widget D,20,340
2025-01-19,Widget D,40,1920
2025-12-30,Widget A,25,525
2025-12-28,Widget A,34,1360
2025-09-16,Widget B,9,315
2025-03-15,Widget B,39,546
2025-12-31,Widget A,21,1029
2025-12-15,Widget B,44,2068
2025-06-07,Widget E,48,1248
2025-05-23,Widget A,31,1426
2025-12-04,Widget D,29,435
2025-11-17,Widget E,18,540
2025-10-03,Widget B,22,506
2025-07-19,Widget A,2,78
2025-08-17,Widget E,19,817
2025-07-05,Widget E,45,2250
2025-09-30,Widget D,39,1482
2025-07-15,Widget A,17,816
2025-06-26,Widget B,4,136
2025-01-18,Widget D,43,774
2025-10-29,Widget C,23,690
2025-12-26,Widget A,47,470
2025-12-29,Widget E,26,598
2025-01-22,Widget C,30,1020
2025-02-28,Widget D,36,612
2025-01-14,Widget D,42,1764
2025-10-14,Widget E,39,1131
2025-08-02,Widget D,25,900
2025-07-04,Widget A,27,513
2025-08-19,Widget C,19,475
2025-12-11,Widget A,12,468
2025-04-05,Widget D,25,1250
2025-08-29,Widget D,24,1056
2025-11-07,Widget D,39,741
2025-07-21,Widget E,27,621
2025-05-09,Widget B,25,625
2025-10-22,Widget C,27,1296
2025-04-16,Widget C,5,210
2025-10-23,Widget E,3,75
2025-02-22,Widget E,5,225
2025-06-24,Widget D,47,2162
2025-10-26,Widget D,36,1044
2025-05-14,Widget B,27,1350
2025-09-07,Widget D,18,774
2025-05-09,Widget B,3,123
2025-12-17,Widget B,6,246
2025-02-10,Widget D,38,874
2025-01-24,Widget C,16,176
2025-02-09,Widget E,21,210
2025-03-24,Widget E,43,989
2025-06-15,Widget A,36,1188
2025-08-07,Widget E,21,819
2025-09-02,Widget B,44,1232
2025-08-24,Widget D,30,1140
2025-06-11,Widget D,4,152
2025-08-03,Widget A,17,663
2025-04-08,Widget B,31,1085
2025-09-26,Widget D,45,1530
2025-05-01,Widget B,32,608
2025-05-19,Widget D,3,63
2025-12-03,Widget E,18,576
2025-02-24,Widget D,50,2050
2025-09-05,Widget E,26,598
2025-11-06,Widget C,14,196
2025-05-06,Widget A,11,451
2025-08-25,Widget B,21,735
2025-06-09,Widget E,33,1023
2025-10-14,Widget A,2,94
2025-09-20,Widget B,12,240
2025-01-09,Widget D,10,370
2025-06-09,Widget D,37,1554
2025-11-21,Widget C,19,532
2025-07-23,Widget B,40,600
2025-11-25,Widget A,35,1190
2025-01-02,Widget E,41,533
2025-11-19,Widget D,30,1200
2025-07-28,Widget C,43,731
2025-09-27,Widget C,37,1369
2025-03-04,Widget B,3,66
2025-10-17,Widget D,34,1564
2025-10-15,Widget C,11,297
2025-11-21,Widget C,11,473
2025-04-14,Widget B,28,1036
2025-11-22,Widget B,43,1591
2025-06-14,Widget B,6,90
2025-11-12,Widget C,38,1406
2025-01-15,Widget D,8,296
2025-02-17,Widget B,48,1536
2025-10-04,Widget C,35,1715
2025-09-17,Widget E,33,1518
2025-06-14,Widget A,37,1295
2025-01-10,Widget D,30,750
2025-06-18,Widget D,10,160
2025-07-07,Widget C,41,779
2025-02-21,Widget C,24,384
2025-02-10,Widget B,5,130
2025-12-06,Widget E,48,528
2025-08-01,Widget C,50,500
2025-02-24,Widget D,37,555
2025-12-13,Widget A,9,126
2025-06-22,Widget C,28,1316
2025-01-15,Widget E,41,574
2025-07-24,Widget A,29,493
2025-05-10,Widget E,36,936
2025-03-09,Widget E,24,336
2025-07-28,Widget D,42,546
2025-01-18,Widget E,42,966
2025-12-18,Widget D,10,430
2025-02-06,Widget E,20,380
2025-08-12,Widget E,29,1102
2025-08-10,Widget C,38,1026
2025-05-22,Widget D,1,41
2025-05-31,Widget B,35,560
2025-05-01,Widget B,13,572
2025-01-20,Widget C,2,32
2025-12-20,Widget C,47,752
2025-05-18,Widget C,20,720
2025-06-03,Widget A,40,1880
2025-07-04,Widget D,45,1980
2025-08-03,Widget E,31,806
2025-10-03,Widget B,50,1750
2025-03-29,Widget A,13,546
2025-11-21,Widget B,45,1305
2025-03-29,Widget A,48,1152
2025-04-17,Widget E,35,1155
2025-10-14,Widget B,45,1935
2025-03-26,Widget E,7,70
2025-08-29,Widget E,6,138
2025-05-29,Widget E,26,754
2025-09-23,Widget E,1,10
2025-03-08,Widget D,48,1104
2025-04-01,Widget A,11,396
2025-05-26,Widget C,35,1505
2025-10-26,Widget C,35,665
2025-12-09,Widget D,11,352
2025-12-07,Widget B,13,455
2025-06-18,Widget A,45,990
2025-10-20,Widget E,15,525
2025-12-20,Widget C,22,352
2025-03-12,Widget E,38,380
2025-05-09,Widget B,18,864
2025-01-04,Widget A,47,1880
2025-12-24,Widget C,39,1794
2025-02-12,Widget A,2,72
2025-05-24,Widget E,11,495
2025-11-09,Widget D,34,952
2025-01-15,Widget E,38,1026
2025-09-28,Widget D,18,648
2025-05-10,Widget A,16,160
2025-10-26,Widget B,43,1376
2025-12-14,Widget E,45,1440
2025-03-05,Widget D,30,360
2025-10-04,Widget E,25,1075
2025-02-19,Widget A,9,153
2025-04-01,Widget E,2,50
2025-06-11,Widget C,49,833
2025-12-12,Widget C,28,1372
2025-12-02,Widget A,8,304
2025-11-14,Widget A,11,385
2025-12-23,Widget B,16,208
2025-08-04,Widget B,31,589
2025-02-23,Widget C,21,357
2025-07-15,Widget E,14,182
2025-12-11,Widget C,45,1035
2025-06-30,Widget D,19,285
2025-10-26,Widget C,49,2205
2025-01-02,Widget E,9,387
2025-10-08,Widget D,12,384
2025-10-25,Widget E,42,1092
2025-05-09,Widget D,7,140
2025-10-10,Widget B,9,288
2025-08-02,Widget E,28,1400
2025-01-02,Widget D,39,1404
2025-06-14,Widget B,20,960
2025-09-04,Widget C,45,495
2025-10-01,Widget E,48,864
2025-01-02,Widget B,45,675
2025-08-01,Widget D,16,192
2025-05-12,Widget B,11,374
2025-10-06,Widget A,5,95
2025-06-06,Widget E,33,561
2025-06-04,Widget D,19,228
2025-09-24,Widget B,50,1250
2025-11-17,Widget C,9,306
2025-10-24,Widget B,42,1470
2025-08-26,Widget E,13,390
2025-07-13,Widget B,32,1152
2025-12-18,Widget A,41,820
2025-09-13,Widget B,35,1015
2025-12-19,Widget C,45,855
2025-08-29,Widget C,12,576
2025-12-23,Widget A,11,418
2025-06-14,Widget C,25,625
2025-03-12,Widget B,28,392
2025-10-06,Widget D,36,900
2025-11-22,Widget E,7,301
2025-09-21,Widget A,12,228
2025-11-28,Widget B,24,1128
2025-03-28,Widget D,27,945
2025-08-22,Widget E,29,1276
2025-03-18,Widget C,9,261
2025-09-21,Widget C,40,1040
2025-10-03,Widget E,38,836
2025-05-29,Widget D,31,1302
2025-04-07,Widget C,17,510
2025-07-18,Widget A,9,90
2025-09-28,Widget A,18,522
2025-06-13,Widget B,1,42
2025-09-16,Widget C,46,2070
2025-10-10,Widget E,9,189
2025-07-08,Widget D,29,899
2025-05-03,Widget A,46,2162
2025-01-05,Widget A,4,160
2025-02-05,Widget D,27,783
2025-02-23,Widget B,39,1599
2025-05-22,Widget A,23,690
2025-01-05,Widget D,45,1350
2025-01-11,Widget A,40,1080
2025-04-20,Widget D,27,351
2025-04-12,Widget D,38,950
2025-09-26,Widget D,13,351
2025-01-23,Widget D,23,644
2025-01-07,Widget A,31,806
2025-06-09,Widget B,21,483
2025-08-13,Widget E,25,825
2025-07-30,Widget C,38,1064
2025-08-31,Widget D,17,204
2025-04-21,Widget E,26,936
2025-02-03,Widget D,13,195
2025-04-01,Widget B,15,195
2025-03-14,Widget D,33,858
2025-05-30,Widget E,30,1440
2025-01-11,Widget D,38,1292
2025-02-16,Widget E,15,615
2025-07-13,Widget B,20,660
2025-11-05,Widget B,9,99
2025-05-23,Widget A,10,440
2025-02-26,Widget B,39,624
2025-12-27,Widget E,30,360
2025-10-12,Widget C,25,275
2025-02-27,Widget D,23,368
2025-11-20,Widget A,49,490
2025-09-19,Widget A,20,1000
2025-02-27,Widget B,22,924
2025-11-16,Widget B,41,1886
2025-07-01,Widget E,49,2058
2025-12-01,Widget E,33,627
2025-04-12,Widget D,9,324
2025-06-13,Widget A,38,1786
2025-04-01,Widget E,10,440
2025-06-26,Widget D,9,279
2025-05-15,Widget E,38,1672
2025-08-05,Widget E,5,240
2025-01-31,Widget C,7,280
2025-01-24,Widget D,28,700
2025-02-19,Widget E,47,611
2025-05-07,Widget C,47,1128
2025-10-10,Widget A,44,1056
2025-09-05,Widget B,37,370
2025-11-14,Widget C,2,58
2025-03-05,Widget C,4,184
2025-09-16,Widget A,19,836
2025-02-19,Widget E,20,600
2025-10-16,Widget B,21,546
2025-08-18,Widget B,1,41
2025-08-14,Widget A,27,567
2025-03-15,Widget C,8,160
2025-08-09,Widget E,26,364
2025-07-15,Widget B,20,280
2025-03-08,Widget E,33,693
2025-02-13,Widget B,47,846
2025-11-26,Widget E,25,550
2025-08-10,Widget A,38,1444
2025-01-16,Widget E,8,112
2025-03-13,Widget E,40,1120
2025-04-07,Widget C,36,1260
2025-03-30,Widget C,35,1260
2025-02-18,Widget A,1,36
2025-08-15,Widget D,45,1845
2025-07-13,Widget A,5,220
2025-11-09,Widget C,14,420
2025-03-02,Widget D,10,110
2025-02-04,Widget B,36,1764
2025-09-08,Widget B,22,792
2025-12-22,Widget C,27,756
2025-09-20,Widget A,14,560
2025-07-15,Widget D,37,1480
2025-11-02,Widget B,14,672
2025-07-24,Widget B,34,1564
2025-01-15,Widget E,5,215
2025-07-21,Widget C,4,168
2025-06-19,Widget C,17,374
2025-12-06,Widget E,50,650
2025-04-11,Widget E,44,528
2025-10-11,Widget C,30,930
2025-09-10,Widget E,21,924
2025-06-11,Widget E,41,697
2025-06-17,Widget D,42,1554
2025-01-31,Widget A,34,408
2025-11-28,Widget C,4,44
2025-05-30,Widget B,40,1440
2025-02-12,Widget E,40,1400
2025-01-16,Widget B,44,1628
2025-05-30,Widget B,8,104
2025-01-26,Widget B,7,343
2025-12-09,Widget A,29,1392
2025-07-16,Widget D,29,1334
2025-07-27,Widget D,7,259
2025-05-13,Widget D,45,1080
2025-08-04,Widget E,24,240
2025-12-28,Widget A,3,120
2025-04-21,Widget E,43,2107
2025-04-10,Widget D,17,714
2025-06-21,Widget C,40,1280
2025-06-16,Widget C,8,104
2025-01-12,Widget B,38,532
2025-10-25,Widget E,17,272
2025-08-02,Widget C,29,1015
2025-03-24,Widget C,38,1140
2025-05-26,Widget D,40,2000
2025-11-07,Widget D,24,792
2025-04-13,Widget A,12,576
2025-11-02,Widget A,25,500
2025-03-26,Widget B,47,799
2025-11-09,Widget B,4,176
2025-10-25,Widget B,18,900
2025-10-11,Widget A,14,322
2025-04-17,Widget A,47,2303
2025-11-27,Widget B,49,1078
2025-11-01,Widget B,47,517
2025-11-01,Widget D,10,110
2025-06-29,Widget C,28,1064
2025-07-23,Widget C,5,225
2025-08-23,Widget D,18,342
2025-04-01,Widget D,31,527
2025-09-17,Widget E,5,175
2025-01-10,Widget B,16,224
2025-04-25,Widget D,15,315
2025-12-17,Widget A,40,400
2025-12-29,Widget C,45,900
2025-12-23,Widget C,12,168
2025-08-25,Widget C,20,760
2025-03-29,Widget D,4,156
2025-02-18,Widget E,30,1230
2025-06-22,Widget C,16,496
2025-07-02,Widget D,21,903
2025-07-25,Widget C,3,120
2025-01-22,Widget A,37,370
2025-07-15,Widget C,16,704
2025-05-13,Widget A,39,663
2025-01-21,Widget B,32,512
2025-11-24,Widget D,8,392
2025-04-26,Widget B,34,714
2025-02-01,Widget B,1,49
2025-11-20,Widget A,32,448
2025-06-04,Widget B,49,1764
2025-01-15,Widget B,44,1496
2025-06-07,Widget D,49,1372
2025-03-24,Widget D,29,1247
2025-02-01,Widget C,39,975
2025-06-26,Widget D,40,1920
2025-10-31,Widget C,16,256
2025-05-19,Widget E,14,574
2025-08-08,Widget A,19,342
2025-06-18,Widget C,38,1292
2025-11-19,Widget B,16,192
2025-09-28,Widget D,14,336
2025-05-14,Widget D,24,1200
2025-08-26,Widget A,32,480
2025-08-21,Widget D,18,306
2025-10-02,Widget E,6,126
2025-09-17,Widget E,49,1029
2025-10-28,Widget D,13,338
2025-07-20,Widget A,42,1302
2025-12-30,Widget E,34,1190
2025-11-26,Widget B,3,135
2025-07-07,Widget D,5,135
2025-07-09,Widget C,29,841
2025-12-24,Widget E,10,240
2025-07-06,Widget A,8,312
2025-09-10,Widget C,9,180
2025-09-06,Widget E,39,741
2025-10-26,Widget B,1,23
2025-01-23,Widget D,16,416
2025-01-01,Widget E,32,1568
2025-01-29,Widget D,21,294
2025-02-27,Widget D,23,782
2025-08-27,Widget E,44,704
2025-11-26,Widget E,3,105
2025-07-08,Widget B,26,1066
2025-06-16,Widget E,34,340
2025-11-17,Widget B,28,504
2025-09-28,Widget D,46,1932
2025-02-16,Widget B,37,1850
2025-05-02,Widget A,30,300
2025-01-31,Widget A,36,1296
2025-06-01,Widget C,14,294
2025-02-10,Widget D,27,324
2025-10-18,Widget E,26,338
2025-12-16,Widget A,42,1470
2025-02-24,Widget E,43,1763
2025-07-02,Widget B,34,1224
2025-12-10,Widget C,39,1053
2025-08-15,Widget D,50,900
2025-01-09,Widget E,22,220
2025-02-27,Widget D,9,297
2025-09-10,Widget E,42,1302
2025-03-26,Widget C,47,1551
2025-10-03,Widget A,48,1680
2025-05-07,Widget C,23,782
2025-02-25,Widget A,44,660
2025-09-18,Widget A,8,328
2025-08-16,Widget E,50,1400
2025-08-15,Widget C,33,693
2025-07-18,Widget C,12,252
2025-06-29,Widget B,11,231
2025-09-02,Widget E,6,66
2025-05-16,Widget D,34,340
2025-11-01,Widget E,47,705
2025-12-19,Widget E,31,899
2025-03-01,Widget A,31,1488
2025-12-22,Widget E,28,1148
2025-10-07,Widget B,1,37
2025-07-11,Widget E,30,990
2025-02-16,Widget C,1,12
2025-02-16,Widget A,7,217
2025-11-19,Widget D,24,264
2025-05-06,Widget D,40,1240
2025-11-18,Widget A,24,888
2025-05-12,Widget D,3,36
